,NO2(GT),NOx(GT),PT08.S5(O3),PT08.S2(NMHC),NMHC(GT),PT08.S1(CO),PT08.S4(NO2),T,AH,C6H6(GT),RH,CO(GT),target
1434,-200.0,-200.0,780.0,804.0,-200.0,1040.0,1502.0,193.0,9783.0,58.0,440.0,-200.0,-200.0
1435,-200.0,-200.0,558.0,718.0,-200.0,1013.0,1492.0,147.0,11405.0,41.0,684.0,-200.0,-200.0
1436,-200.0,-200.0,608.0,755.0,-200.0,1035.0,1521.0,156.0,11577.0,48.0,658.0,-200.0,-200.0
1437,-200.0,-200.0,754.0,859.0,-200.0,1086.0,1595.0,177.0,10826.0,70.0,540.0,-200.0,-200.0
1438,-200.0,-200.0,544.0,753.0,-200.0,967.0,1420.0,178.0,9466.0,48.0,467.0,-200.0,-200.0
1439,-200.0,-200.0,550.0,785.0,-200.0,968.0,1446.0,178.0,8967.0,54.0,444.0,-200.0,-200.0
1440,-200.0,-200.0,627.0,827.0,-200.0,1004.0,1465.0,178.0,8929.0,63.0,443.0,-200.0,-200.0
1441,-200.0,-200.0,877.0,981.0,-200.0,1132.0,1614.0,164.0,8851.0,101.0,478.0,-200.0,-200.0
1442,-200.0,-200.0,981.0,985.0,-200.0,1121.0,1625.0,156.0,9063.0,102.0,516.0,-200.0,-200.0
1443,-200.0,-200.0,832.0,917.0,-200.0,1068.0,1570.0,149.0,9228.0,84.0,550.0,-200.0,-200.0
1444,-200.0,-200.0,941.0,937.0,-200.0,1123.0,1606.0,138.0,9398.0,89.0,598.0,-200.0,-200.0
1445,-200.0,-200.0,1022.0,933.0,-200.0,1101.0,1600.0,138.0,9721.0,88.0,621.0,-200.0,-200.0
1446,-200.0,-200.0,888.0,835.0,-200.0,997.0,1501.0,139.0,9656.0,65.0,611.0,-200.0,-200.0
1447,-200.0,-200.0,683.0,654.0,-200.0,875.0,1375.0,149.0,9684.0,30.0,576.0,-200.0,-200.0
1448,-200.0,-200.0,534.0,569.0,-200.0,815.0,1344.0,144.0,9797.0,18.0,601.0,-200.0,-200.0
1449,-200.0,-200.0,489.0,531.0,-200.0,803.0,1318.0,138.0,9952.0,13.0,632.0,-200.0,-200.0
1450,-200.0,-200.0,562.0,570.0,-200.0,829.0,1357.0,142.0,10136.0,18.0,629.0,-200.0,-200.0
1451,-200.0,-200.0,652.0,625.0,-200.0,867.0,1385.0,140.0,10167.0,26.0,638.0,-200.0,-200.0
1452,-200.0,-200.0,1019.0,970.0,-200.0,1118.0,1705.0,134.0,10292.0,98.0,674.0,-200.0,-200.0
1453,-200.0,-200.0,1678.0,1587.0,-200.0,1632.0,2459.0,147.0,10351.0,315.0,623.0,-200.0,-200.0
1454,-200.0,-200.0,1749.0,1668.0,-200.0,1598.0,2617.0,160.0,10342.0,352.0,573.0,-200.0,-200.0
1455,117.0,257.0,1494.0,1303.0,-200.0,1378.0,2051.0,178.0,10362.0,202.0,511.0,44.0,-200.0
1456,107.0,178.0,1186.0,1096.0,-200.0,1132.0,1808.0,200.0,10379.0,134.0,450.0,25.0,44.0
1457,95.0,145.0,1051.0,1040.0,-200.0,1108.0,1748.0,203.0,10392.0,117.0,441.0,21.0,25.0
1458,93.0,137.0,1027.0,1097.0,-200.0,1131.0,1797.0,207.0,10248.0,134.0,424.0,24.0,21.0
1459,104.0,139.0,981.0,1080.0,-200.0,1105.0,1758.0,208.0,9888.0,129.0,406.0,22.0,24.0
1460,102.0,130.0,976.0,1096.0,-200.0,1120.0,1767.0,215.0,10042.0,134.0,397.0,22.0,22.0
1461,109.0,148.0,932.0,1108.0,-200.0,1100.0,1731.0,250.0,9394.0,137.0,301.0,23.0,22.0
1462,97.0,120.0,871.0,1124.0,-200.0,1098.0,1716.0,252.0,9371.0,142.0,297.0,21.0,23.0
1463,104.0,132.0,990.0,1234.0,-200.0,1137.0,1824.0,234.0,9100.0,178.0,320.0,25.0,21.0
1464,124.0,188.0,1196.0,1352.0,-200.0,1267.0,1961.0,210.0,9298.0,220.0,378.0,36.0,25.0
1465,135.0,204.0,1329.0,1413.0,-200.0,1319.0,2050.0,192.0,10084.0,244.0,457.0,4.0,36.0
1466,122.0,167.0,1151.0,1189.0,-200.0,1160.0,1824.0,177.0,10232.0,163.0,509.0,3.0,4.0
1467,109.0,128.0,1031.0,1063.0,-200.0,1084.0,1703.0,168.0,10167.0,124.0,536.0,21.0,3.0
1468,95.0,106.0,917.0,963.0,-200.0,1025.0,1621.0,158.0,10033.0,96.0,562.0,17.0,21.0
1469,86.0,88.0,860.0,830.0,-200.0,953.0,1521.0,160.0,10166.0,64.0,565.0,11.0,17.0
1470,78.0,77.0,910.0,812.0,-200.0,959.0,1518.0,142.0,10346.0,60.0,641.0,9.0,11.0
1471,53.0,36.0,699.0,637.0,-200.0,834.0,1362.0,150.0,10142.0,28.0,598.0,4.0,9.0
1472,43.0,28.0,596.0,549.0,-200.0,787.0,1317.0,143.0,10031.0,16.0,619.0,2.0,4.0
1473,-200.0,-200.0,643.0,555.0,-200.0,799.0,1320.0,128.0,9690.0,16.0,660.0,2.0,2.0
1474,53.0,46.0,704.0,571.0,-200.0,807.0,1335.0,114.0,9484.0,18.0,705.0,-200.0,2.0
1475,48.0,55.0,741.0,686.0,-200.0,866.0,1405.0,120.0,9547.0,36.0,680.0,6.0,-200.0
1476,64.0,135.0,968.0,917.0,-200.0,1035.0,1606.0,113.0,9443.0,84.0,704.0,14.0,6.0
1477,95.0,327.0,1561.0,1491.0,-200.0,1469.0,2301.0,127.0,9620.0,275.0,656.0,46.0,14.0
1478,120.0,383.0,1779.0,1575.0,-200.0,1553.0,2423.0,145.0,9795.0,310.0,598.0,55.0,46.0
1479,153.0,366.0,1822.0,1455.0,-200.0,1513.0,2182.0,175.0,9877.0,260.0,498.0,48.0,55.0
1480,163.0,322.0,1675.0,1368.0,-200.0,1395.0,2032.0,219.0,9128.0,226.0,352.0,45.0,48.0
1481,119.0,188.0,1295.0,1248.0,-200.0,1209.0,1891.0,235.0,8435.0,183.0,295.0,3.0,45.0
1482,96.0,144.0,1091.0,1115.0,-200.0,1142.0,1735.0,243.0,8926.0,139.0,298.0,25.0,3.0
1483,94.0,132.0,1023.0,1129.0,-200.0,1140.0,1728.0,238.0,9212.0,144.0,317.0,23.0,25.0
1484,86.0,117.0,877.0,1035.0,-200.0,1105.0,1643.0,242.0,9257.0,116.0,312.0,2.0,23.0
1485,91.0,121.0,931.0,1058.0,-200.0,1131.0,1664.0,265.0,9282.0,122.0,272.0,19.0,2.0
1486,97.0,124.0,913.0,1064.0,-200.0,1162.0,1675.0,257.0,9248.0,124.0,284.0,19.0,19.0
1487,125.0,188.0,1255.0,1326.0,-200.0,1336.0,1923.0,263.0,9306.0,211.0,275.0,35.0,19.0
1488,140.0,226.0,1571.0,1549.0,-200.0,1533.0,2233.0,244.0,9545.0,299.0,316.0,46.0,35.0
1489,158.0,266.0,1779.0,1649.0,-200.0,1650.0,2345.0,231.0,9845.0,343.0,353.0,63.0,46.0
1490,159.0,269.0,1735.0,1458.0,-200.0,1535.0,2120.0,211.0,9970.0,261.0,402.0,5.0,63.0
1491,128.0,183.0,1511.0,1243.0,-200.0,1382.0,1941.0,192.0,11516.0,181.0,523.0,33.0,5.0
1492,114.0,167.0,1424.0,1122.0,-200.0,1335.0,1840.0,181.0,12072.0,142.0,587.0,27.0,33.0
1493,100.0,138.0,1348.0,1064.0,-200.0,1267.0,1766.0,173.0,11494.0,124.0,588.0,22.0,27.0
1494,88.0,105.0,1174.0,926.0,-200.0,1122.0,1619.0,169.0,11250.0,87.0,588.0,17.0,22.0
1495,67.0,54.0,947.0,771.0,-200.0,986.0,1518.0,176.0,11484.0,52.0,576.0,8.0,17.0
1496,65.0,58.0,935.0,744.0,-200.0,966.0,1511.0,156.0,11287.0,46.0,639.0,8.0,8.0
1497,-200.0,-200.0,838.0,661.0,-200.0,919.0,1468.0,149.0,11073.0,31.0,657.0,6.0,8.0
1498,47.0,37.0,768.0,632.0,-200.0,872.0,1403.0,156.0,10961.0,27.0,622.0,-200.0,6.0
1499,57.0,84.0,881.0,749.0,-200.0,967.0,1517.0,140.0,10884.0,47.0,683.0,8.0,-200.0
1500,73.0,134.0,1096.0,964.0,-200.0,1152.0,1705.0,145.0,10804.0,96.0,657.0,15.0,8.0
1501,95.0,279.0,1495.0,1393.0,-200.0,1500.0,2163.0,155.0,10875.0,236.0,622.0,41.0,15.0
1502,110.0,333.0,1895.0,1716.0,-200.0,1754.0,2667.0,170.0,10909.0,374.0,568.0,59.0,41.0
1503,121.0,336.0,1758.0,1469.0,-200.0,1558.0,2281.0,188.0,11285.0,266.0,524.0,51.0,59.0
1504,108.0,280.0,1630.0,1350.0,-200.0,1446.0,2140.0,197.0,11796.0,220.0,519.0,39.0,51.0
1505,125.0,275.0,1530.0,1236.0,-200.0,1349.0,1964.0,209.0,10872.0,179.0,446.0,34.0,39.0
1506,117.0,207.0,1622.0,1371.0,-200.0,1452.0,2138.0,219.0,11265.0,227.0,433.0,33.0,34.0
1507,131.0,305.0,1828.0,1534.0,-200.0,1676.0,2413.0,204.0,13205.0,293.0,557.0,51.0,33.0
1508,126.0,236.0,1323.0,1139.0,-200.0,1327.0,1894.0,174.0,13250.0,147.0,670.0,31.0,51.0
1509,114.0,183.0,1188.0,1072.0,-200.0,1248.0,1797.0,171.0,12413.0,126.0,640.0,25.0,31.0
1510,123.0,162.0,1166.0,1074.0,-200.0,1250.0,1806.0,173.0,11957.0,127.0,611.0,24.0,25.0
1511,116.0,157.0,1108.0,1084.0,-200.0,1222.0,1797.0,177.0,11300.0,130.0,563.0,28.0,24.0
1512,107.0,136.0,995.0,1097.0,-200.0,1159.0,1709.0,174.0,9559.0,134.0,486.0,29.0,28.0
1513,123.0,166.0,1108.0,1143.0,-200.0,1192.0,1767.0,176.0,8698.0,148.0,437.0,34.0,29.0
1514,112.0,136.0,956.0,954.0,-200.0,1074.0,1570.0,167.0,8920.0,94.0,472.0,22.0,34.0
1515,101.0,112.0,817.0,851.0,-200.0,984.0,1452.0,168.0,8636.0,69.0,456.0,16.0,22.0
1516,91.0,87.0,658.0,773.0,-200.0,970.0,1425.0,161.0,9460.0,52.0,520.0,13.0,16.0
1517,88.0,86.0,658.0,800.0,-200.0,987.0,1462.0,155.0,9960.0,57.0,571.0,13.0,13.0
1518,96.0,98.0,748.0,836.0,-200.0,1003.0,1455.0,162.0,9156.0,65.0,502.0,16.0,13.0
1519,75.0,62.0,569.0,747.0,-200.0,933.0,1405.0,164.0,9380.0,47.0,505.0,12.0,16.0
1520,47.0,32.0,445.0,620.0,-200.0,859.0,1316.0,162.0,9626.0,25.0,528.0,6.0,12.0
1521,-200.0,-200.0,379.0,538.0,-200.0,815.0,1272.0,160.0,9723.0,14.0,537.0,4.0,6.0
1522,25.0,21.0,354.0,501.0,-200.0,792.0,1252.0,162.0,9672.0,10.0,530.0,-200.0,4.0
1523,49.0,41.0,407.0,560.0,-200.0,835.0,1317.0,162.0,9799.0,17.0,537.0,4.0,-200.0
1524,85.0,86.0,611.0,736.0,-200.0,975.0,1459.0,159.0,9910.0,45.0,553.0,1.0,4.0
1525,106.0,174.0,944.0,957.0,-200.0,1133.0,1652.0,162.0,10151.0,94.0,556.0,2.0,1.0
1526,136.0,264.0,1328.0,1237.0,-200.0,1347.0,1984.0,160.0,10711.0,179.0,593.0,36.0,2.0
1527,119.0,211.0,1085.0,1000.0,-200.0,1122.0,1663.0,166.0,10420.0,106.0,556.0,24.0,36.0
1528,122.0,208.0,1139.0,1014.0,-200.0,1152.0,1714.0,174.0,10220.0,110.0,518.0,24.0,24.0
1529,90.0,139.0,799.0,866.0,-200.0,1020.0,1554.0,176.0,9944.0,72.0,497.0,16.0,24.0
1530,97.0,138.0,804.0,927.0,-200.0,1066.0,1608.0,172.0,10236.0,87.0,528.0,19.0,16.0
1531,98.0,142.0,930.0,1016.0,-200.0,1105.0,1736.0,182.0,10268.0,111.0,496.0,24.0,19.0
1532,93.0,131.0,771.0,894.0,-200.0,1056.0,1576.0,195.0,10114.0,79.0,450.0,17.0,24.0
1533,98.0,132.0,845.0,970.0,-200.0,1084.0,1626.0,195.0,10189.0,98.0,455.0,21.0,17.0
1534,123.0,178.0,1192.0,1191.0,-200.0,1288.0,1910.0,198.0,10104.0,164.0,443.0,31.0,21.0
1535,148.0,228.0,1494.0,1368.0,-200.0,1390.0,2092.0,203.0,10114.0,226.0,431.0,46.0,31.0
1536,148.0,232.0,1457.0,1303.0,-200.0,1374.0,2036.0,203.0,10457.0,202.0,444.0,45.0,46.0
1537,133.0,204.0,1489.0,1342.0,-200.0,1378.0,2076.0,198.0,10920.0,217.0,479.0,39.0,45.0
1538,141.0,250.0,1602.0,1329.0,-200.0,1428.0,2102.0,191.0,11486.0,212.0,523.0,46.0,39.0
1539,131.0,208.0,1468.0,1176.0,-200.0,1336.0,1891.0,182.0,11336.0,159.0,547.0,33.0,46.0
1540,121.0,158.0,1274.0,1049.0,-200.0,1234.0,1733.0,178.0,11097.0,120.0,550.0,27.0,33.0
1541,123.0,197.0,1401.0,1221.0,-200.0,1300.0,1946.0,175.0,11175.0,174.0,564.0,33.0,27.0
1542,107.0,152.0,1354.0,1150.0,-200.0,1246.0,1873.0,173.0,11298.0,150.0,578.0,25.0,33.0
1543,104.0,112.0,1188.0,1017.0,-200.0,1141.0,1690.0,168.0,10912.0,111.0,575.0,21.0,25.0
1544,91.0,75.0,975.0,853.0,-200.0,1014.0,1538.0,163.0,10484.0,69.0,570.0,13.0,21.0
1545,-200.0,-200.0,816.0,769.0,-200.0,938.0,1463.0,162.0,10262.0,51.0,563.0,1.0,13.0
1546,87.0,74.0,921.0,814.0,-200.0,988.0,1512.0,155.0,10498.0,61.0,599.0,-200.0,1.0
1547,102.0,116.0,1012.0,833.0,-200.0,983.0,1524.0,160.0,10481.0,65.0,583.0,12.0,-200.0
1548,95.0,118.0,905.0,917.0,-200.0,1033.0,1617.0,172.0,10169.0,84.0,523.0,15.0,12.0
1549,140.0,272.0,1449.0,1372.0,-200.0,1388.0,2105.0,185.0,10397.0,228.0,494.0,37.0,15.0
1550,-200.0,-200.0,1725.0,1530.0,-200.0,1512.0,2326.0,200.0,10524.0,291.0,456.0,-200.0,37.0
1551,138.0,258.0,1301.0,1104.0,-200.0,1148.0,1713.0,210.0,9313.0,136.0,379.0,33.0,-200.0
1552,113.0,186.0,1181.0,1019.0,-200.0,1095.0,1618.0,228.0,8870.0,111.0,324.0,25.0,33.0
1553,101.0,130.0,962.0,979.0,-200.0,987.0,1515.0,255.0,8218.0,100.0,256.0,19.0,25.0
1554,97.0,134.0,862.0,998.0,-200.0,984.0,1523.0,259.0,7771.0,105.0,236.0,2.0,19.0
1555,114.0,148.0,1017.0,1084.0,-200.0,1072.0,1622.0,277.0,7599.0,130.0,208.0,25.0,2.0
1556,110.0,147.0,993.0,1068.0,-200.0,1048.0,1573.0,271.0,7618.0,125.0,216.0,21.0,25.0
1557,103.0,123.0,879.0,1029.0,-200.0,1042.0,1540.0,284.0,7697.0,114.0,202.0,21.0,21.0
1558,119.0,138.0,926.0,1086.0,-200.0,1113.0,1584.0,281.0,8184.0,131.0,219.0,23.0,21.0
1559,126.0,162.0,1011.0,1145.0,-200.0,1146.0,1647.0,276.0,8116.0,149.0,223.0,3.0,23.0
1560,144.0,214.0,1380.0,1272.0,-200.0,1239.0,1790.0,252.0,7671.0,191.0,243.0,41.0,3.0
1561,164.0,230.0,1698.0,1346.0,-200.0,1302.0,1880.0,246.0,7636.0,218.0,251.0,45.0,41.0
1562,148.0,191.0,1432.0,1183.0,-200.0,1181.0,1711.0,231.0,7575.0,161.0,272.0,35.0,45.0
1563,119.0,128.0,1217.0,1037.0,-200.0,1068.0,1567.0,220.0,7483.0,116.0,286.0,21.0,35.0
1564,111.0,138.0,1317.0,1065.0,-200.0,1135.0,1630.0,208.0,8365.0,124.0,345.0,23.0,21.0
1565,115.0,126.0,1255.0,992.0,-200.0,1121.0,1505.0,204.0,8352.0,104.0,353.0,19.0,23.0
1566,103.0,107.0,1223.0,965.0,-200.0,1131.0,1520.0,191.0,8381.0,97.0,383.0,19.0,19.0
1567,81.0,67.0,930.0,798.0,-200.0,947.0,1395.0,180.0,8271.0,57.0,405.0,12.0,19.0
1568,71.0,55.0,954.0,786.0,-200.0,935.0,1389.0,174.0,8553.0,54.0,434.0,1.0,12.0
1569,-200.0,-200.0,889.0,792.0,-200.0,941.0,1397.0,148.0,8489.0,56.0,506.0,11.0,1.0
1570,58.0,48.0,808.0,734.0,-200.0,867.0,1324.0,146.0,8489.0,44.0,514.0,-200.0,11.0
1571,44.0,33.0,643.0,638.0,-200.0,839.0,1271.0,157.0,8329.0,28.0,469.0,5.0,-200.0
1572,49.0,41.0,756.0,704.0,-200.0,873.0,1322.0,153.0,8552.0,39.0,497.0,6.0,5.0
1573,68.0,106.0,1067.0,942.0,-200.0,1065.0,1576.0,160.0,8564.0,91.0,474.0,14.0,6.0
1574,108.0,208.0,1391.0,1104.0,-200.0,1187.0,1721.0,176.0,8647.0,136.0,433.0,26.0,14.0
1575,117.0,193.0,1486.0,1174.0,-200.0,1249.0,1774.0,203.0,8807.0,158.0,374.0,28.0,26.0
1576,127.0,191.0,1327.0,1072.0,-200.0,1157.0,1653.0,231.0,8425.0,127.0,303.0,26.0,28.0
1577,93.0,113.0,835.0,924.0,-200.0,988.0,1463.0,250.0,7568.0,86.0,242.0,16.0,26.0
1578,94.0,111.0,834.0,955.0,-200.0,1025.0,1457.0,256.0,7611.0,94.0,235.0,17.0,16.0
1579,87.0,106.0,815.0,947.0,-200.0,997.0,1460.0,255.0,7288.0,92.0,226.0,17.0,17.0
1580,75.0,82.0,621.0,829.0,-200.0,916.0,1333.0,261.0,7023.0,64.0,211.0,13.0,17.0
1581,81.0,79.0,643.0,910.0,-200.0,965.0,1389.0,282.0,7303.0,83.0,194.0,14.0,13.0
1582,86.0,90.0,712.0,903.0,-200.0,985.0,1437.0,274.0,7379.0,81.0,205.0,14.0,14.0
1583,97.0,104.0,746.0,920.0,-200.0,1026.0,1455.0,260.0,7532.0,85.0,227.0,17.0,14.0
1584,117.0,148.0,991.0,1016.0,-200.0,1125.0,1564.0,238.0,7858.0,110.0,271.0,23.0,17.0
1585,120.0,158.0,1046.0,1054.0,-200.0,1159.0,1603.0,230.0,7976.0,121.0,287.0,25.0,23.0
1586,149.0,234.0,1304.0,1149.0,-200.0,1284.0,1725.0,217.0,8191.0,150.0,318.0,33.0,25.0
1587,124.0,163.0,1100.0,986.0,-200.0,1101.0,1574.0,209.0,8098.0,102.0,332.0,22.0,33.0
1588,97.0,95.0,1001.0,972.0,-200.0,1101.0,1552.0,202.0,8017.0,99.0,343.0,16.0,22.0
1589,112.0,146.0,1290.0,1049.0,-200.0,1183.0,1594.0,196.0,8325.0,120.0,370.0,26.0,16.0
1590,95.0,102.0,1205.0,996.0,-200.0,1132.0,1564.0,181.0,8441.0,105.0,409.0,23.0,26.0
1591,88.0,90.0,1045.0,859.0,-200.0,998.0,1450.0,170.0,8341.0,71.0,433.0,15.0,23.0
1592,54.0,41.0,739.0,743.0,-200.0,911.0,1370.0,167.0,8193.0,46.0,434.0,9.0,15.0
1593,-200.0,-200.0,683.0,721.0,-200.0,875.0,1328.0,159.0,8009.0,42.0,447.0,8.0,9.0
1594,43.0,30.0,573.0,630.0,-200.0,808.0,1256.0,152.0,7830.0,26.0,455.0,-200.0,8.0
1595,45.0,32.0,564.0,599.0,-200.0,792.0,1235.0,135.0,7706.0,22.0,501.0,4.0,-200.0
1596,47.0,34.0,602.0,581.0,-200.0,822.0,1256.0,142.0,8025.0,20.0,499.0,4.0,4.0
1597,58.0,57.0,785.0,721.0,-200.0,918.0,1353.0,138.0,8059.0,42.0,514.0,8.0,4.0
1598,69.0,73.0,878.0,774.0,-200.0,975.0,1393.0,163.0,8286.0,52.0,451.0,9.0,8.0
1599,89.0,119.0,981.0,908.0,-200.0,1047.0,1458.0,192.0,7812.0,82.0,354.0,16.0,9.0
1600,105.0,138.0,991.0,970.0,-200.0,1053.0,1473.0,255.0,6770.0,98.0,211.0,2.0,16.0
1601,92.0,96.0,780.0,897.0,-200.0,1017.0,1400.0,282.0,7164.0,79.0,190.0,16.0,2.0
1602,82.0,80.0,684.0,889.0,-200.0,1021.0,1405.0,295.0,8013.0,77.0,198.0,14.0,16.0
1603,56.0,45.0,468.0,753.0,-200.0,941.0,1311.0,306.0,8348.0,48.0,194.0,9.0,14.0
1604,60.0,45.0,468.0,776.0,-200.0,991.0,1375.0,299.0,9181.0,53.0,220.0,9.0,9.0
1605,64.0,54.0,530.0,862.0,-200.0,1117.0,1476.0,315.0,9970.0,71.0,219.0,12.0,9.0
1606,85.0,66.0,648.0,947.0,-200.0,1217.0,1566.0,312.0,10987.0,92.0,246.0,14.0,12.0
1607,107.0,95.0,746.0,982.0,-200.0,1248.0,1617.0,304.0,11347.0,101.0,265.0,19.0,14.0
1608,106.0,99.0,819.0,973.0,-200.0,1242.0,1632.0,268.0,11602.0,99.0,335.0,18.0,19.0
1609,125.0,147.0,1125.0,1151.0,-200.0,1403.0,1820.0,255.0,11995.0,151.0,374.0,27.0,18.0
1610,118.0,129.0,1013.0,999.0,-200.0,1238.0,1648.0,237.0,11381.0,106.0,394.0,24.0,27.0
1611,95.0,96.0,816.0,858.0,-200.0,1093.0,1495.0,229.0,10197.0,70.0,370.0,16.0,24.0
1612,97.0,92.0,750.0,805.0,-200.0,1034.0,1416.0,208.0,8775.0,59.0,363.0,14.0,16.0
1613,93.0,88.0,673.0,795.0,-200.0,934.0,1328.0,203.0,6686.0,56.0,285.0,14.0,14.0
1614,85.0,89.0,692.0,785.0,-200.0,913.0,1273.0,196.0,5974.0,54.0,265.0,14.0,14.0
1615,67.0,52.0,517.0,691.0,-200.0,835.0,1182.0,191.0,5673.0,37.0,259.0,9.0,14.0
1616,37.0,25.0,392.0,568.0,-200.0,773.0,1113.0,184.0,5799.0,18.0,276.0,5.0,9.0
1617,-200.0,-200.0,360.0,533.0,-200.0,771.0,1110.0,174.0,5945.0,14.0,302.0,4.0,5.0
1618,40.0,28.0,409.0,534.0,-200.0,805.0,1112.0,163.0,6257.0,14.0,341.0,-200.0,4.0
1619,75.0,65.0,779.0,684.0,-200.0,930.0,1220.0,158.0,6535.0,35.0,365.0,5.0,-200.0
1620,102.0,132.0,1016.0,859.0,-200.0,1009.0,1420.0,160.0,6879.0,70.0,381.0,13.0,5.0
1621,113.0,216.0,1243.0,1131.0,-200.0,1196.0,1675.0,176.0,6965.0,144.0,350.0,26.0,13.0
1622,142.0,180.0,949.0,937.0,-200.0,1010.0,1444.0,185.0,6611.0,89.0,312.0,2.0,26.0
1623,90.0,140.0,861.0,924.0,-200.0,990.0,1404.0,198.0,6520.0,86.0,285.0,18.0,2.0
1624,94.0,141.0,850.0,918.0,-200.0,988.0,1393.0,223.0,6394.0,85.0,241.0,17.0,18.0
1625,92.0,123.0,788.0,910.0,-200.0,979.0,1396.0,242.0,6451.0,83.0,217.0,15.0,17.0
1626,97.0,129.0,879.0,983.0,-200.0,1029.0,1470.0,251.0,6516.0,101.0,208.0,19.0,15.0
1627,88.0,115.0,747.0,945.0,-200.0,984.0,1423.0,258.0,6392.0,91.0,195.0,17.0,19.0
1628,86.0,104.0,700.0,919.0,-200.0,985.0,1387.0,263.0,6344.0,85.0,189.0,15.0,17.0
1629,99.0,129.0,695.0,886.0,-200.0,981.0,1363.0,258.0,6080.0,77.0,186.0,17.0,15.0
1630,95.0,138.0,756.0,941.0,-200.0,1020.0,1425.0,257.0,6304.0,90.0,194.0,17.0,17.0
1631,105.0,135.0,941.0,1097.0,-200.0,1106.0,1552.0,267.0,5909.0,134.0,171.0,24.0,17.0
1632,121.0,163.0,1021.0,1168.0,-200.0,1153.0,1644.0,243.0,5933.0,156.0,198.0,31.0,24.0
1633,125.0,180.0,1167.0,1234.0,-200.0,1215.0,1735.0,235.0,5937.0,178.0,208.0,34.0,31.0
1634,122.0,170.0,1105.0,1072.0,-200.0,1094.0,1545.0,220.0,6263.0,127.0,240.0,3.0,34.0
1635,81.0,72.0,712.0,832.0,-200.0,944.0,1350.0,211.0,6481.0,64.0,262.0,12.0,3.0
1636,73.0,69.0,735.0,861.0,-200.0,964.0,1398.0,209.0,7014.0,71.0,288.0,12.0,12.0
1637,80.0,79.0,851.0,872.0,-200.0,1003.0,1439.0,202.0,7304.0,74.0,312.0,13.0,12.0
1638,65.0,53.0,706.0,774.0,-200.0,914.0,1323.0,200.0,7262.0,52.0,315.0,1.0,13.0
1639,59.0,36.0,643.0,609.0,-200.0,839.0,1286.0,208.0,7813.0,24.0,323.0,4.0,1.0
1640,50.0,30.0,608.0,582.0,-200.0,830.0,1264.0,200.0,7954.0,20.0,345.0,3.0,4.0
1641,-200.0,-200.0,469.0,521.0,-200.0,812.0,1233.0,212.0,8178.0,12.0,329.0,2.0,3.0
1642,23.0,15.0,469.0,547.0,-200.0,832.0,1254.0,183.0,8345.0,15.0,400.0,-200.0,2.0
1643,37.0,38.0,618.0,656.0,-200.0,903.0,1361.0,170.0,8593.0,31.0,446.0,5.0,-200.0
1644,54.0,68.0,931.0,825.0,-200.0,1022.0,1487.0,171.0,8784.0,63.0,453.0,9.0,5.0
1645,94.0,192.0,1519.0,1277.0,-200.0,1378.0,1970.0,171.0,9010.0,193.0,465.0,27.0,9.0
1646,139.0,346.0,2054.0,1748.0,-200.0,1745.0,2605.0,188.0,8547.0,389.0,397.0,65.0,27.0
1647,115.0,225.0,1550.0,1137.0,-200.0,1326.0,1760.0,203.0,8946.0,146.0,381.0,32.0,65.0
1648,119.0,199.0,1381.0,1062.0,-200.0,1215.0,1650.0,253.0,8565.0,123.0,270.0,24.0,32.0
1649,103.0,140.0,1115.0,1015.0,-200.0,1138.0,1604.0,274.0,8219.0,110.0,228.0,19.0,24.0
1650,123.0,162.0,1189.0,1162.0,-200.0,1244.0,1735.0,300.0,8338.0,154.0,200.0,27.0,19.0
1651,126.0,173.0,1200.0,1210.0,-200.0,1261.0,1769.0,309.0,8394.0,170.0,191.0,29.0,27.0
1652,106.0,121.0,965.0,1066.0,-200.0,1182.0,1663.0,306.0,8719.0,125.0,202.0,2.0,29.0
1653,127.0,133.0,1018.0,1111.0,-200.0,1208.0,1653.0,322.0,8964.0,138.0,189.0,23.0,2.0
1654,105.0,96.0,775.0,981.0,-200.0,1158.0,1573.0,317.0,8981.0,101.0,195.0,19.0,23.0
1655,130.0,141.0,1193.0,1278.0,-200.0,1346.0,1873.0,309.0,8996.0,193.0,205.0,3.0,19.0
1656,160.0,221.0,1425.0,1371.0,-200.0,1443.0,1988.0,275.0,8899.0,227.0,247.0,44.0,3.0
1657,162.0,232.0,1594.0,1443.0,-200.0,1440.0,2068.0,258.0,8821.0,255.0,270.0,47.0,44.0
1658,135.0,174.0,1284.0,1173.0,-200.0,1232.0,1750.0,237.0,8633.0,158.0,300.0,34.0,47.0
1659,122.0,138.0,1174.0,1061.0,-200.0,1159.0,1648.0,222.0,8806.0,123.0,334.0,24.0,34.0
1660,75.0,65.0,937.0,929.0,-200.0,1081.0,1518.0,211.0,9019.0,87.0,365.0,12.0,24.0
1661,96.0,107.0,985.0,911.0,-200.0,1083.0,1507.0,202.0,9016.0,83.0,386.0,17.0,12.0
1662,84.0,70.0,1041.0,887.0,-200.0,1069.0,1542.0,193.0,9535.0,77.0,430.0,12.0,17.0
1663,68.0,44.0,867.0,724.0,-200.0,940.0,1407.0,192.0,9591.0,42.0,436.0,7.0,12.0
1664,65.0,41.0,822.0,653.0,-200.0,901.0,1367.0,184.0,9599.0,30.0,457.0,5.0,7.0
