,NO2(GT),NOx(GT),PT08.S5(O3),PT08.S2(NMHC),NMHC(GT),PT08.S1(CO),PT08.S4(NO2),T,AH,C6H6(GT),RH,CO(GT),target
2135,124,227,1139,1266,0,1082,1910,335,10112,189,199,33,23
2136,108,187,1111,1268,0,1056,1896,305,10386,190,242,28,33
2137,142,290,1470,1524,0,1243,2281,303,11161,289,262,48,28
2138,125,155,980,1097,0,1029,1827,270,12898,134,367,25,48
2139,116,108,893,1011,0,1004,1754,246,12752,109,419,2,25
2140,101,94,858,937,0,979,1683,233,12566,89,445,18,2
2141,101,103,904,919,0,972,1668,224,12544,85,469,17,18
2142,92,78,905,846,0,942,1615,217,13019,67,508,13,17
2143,55,38,678,720,0,825,1511,210,12794,42,519,7,13
2144,42,26,586,621,0,780,1452,205,12926,25,543,5,7
2145,0,0,608,565,0,746,1423,209,12852,17,525,4,5
2146,30,19,514,538,0,734,1400,210,13031,14,531,3,4
2147,40,35,588,640,0,785,1467,196,12851,28,571,5,3
2148,69,126,884,931,0,946,1745,182,12903,88,623,14,5
2149,100,309,1338,1279,0,1201,2144,195,12966,194,577,33,14
2150,125,376,1708,1688,0,1377,2746,216,13130,361,517,58,33
2151,174,441,1681,1481,0,1346,2367,239,13029,271,444,5,58
2152,171,309,1509,1268,0,1230,2049,281,13120,190,352,35,5
2153,149,220,1330,1208,0,1160,1925,314,12980,169,286,29,35
2154,124,168,1138,1171,0,1146,1902,337,13095,157,255,25,29
2155,119,149,963,1121,0,1078,1806,359,12103,141,208,23,25
2156,130,160,1015,1194,0,1111,1875,375,11529,165,181,24,23
2157,143,177,1008,1141,0,1083,1793,377,11383,148,177,26,24
2158,0,0,898,1083,0,1056,1723,378,11219,130,174,22,26
2159,183,176,1215,1334,0,1220,2066,366,12445,214,206,35,22
2160,161,202,1334,1393,0,1268,2144,325,12502,236,260,39,35
2161,170,255,1380,1430,0,1256,2151,308,11832,250,272,45,39
2162,143,210,1601,1341,0,1213,2090,288,11761,216,302,38,45
2163,123,157,1376,1170,0,1145,1894,267,12233,157,354,28,38
2164,89,96,1161,1011,0,1050,1739,253,12910,109,407,17,28
2165,67,59,878,902,0,972,1647,249,12809,81,412,12,17
2166,81,81,1031,984,0,1020,1753,237,13033,102,451,16,12
2167,54,40,847,878,0,934,1644,225,13151,75,490,1,16
2168,57,42,908,801,0,914,1609,223,13486,58,506,9,1
2169,0,0,733,698,0,824,1517,220,13199,38,505,5,9
2170,51,31,751,672,0,817,1501,208,13229,33,544,5,5
2171,58,54,799,708,0,833,1525,203,13204,40,560,5,5
2172,69,88,954,905,0,935,1675,205,13073,81,548,1,5
2173,107,261,1425,1359,0,1297,2214,217,12981,223,506,35,1
2174,151,357,2147,1705,0,1496,2691,234,13091,369,461,64,35
2175,146,265,1532,1224,0,1201,1987,251,13488,175,430,29,64
2176,165,247,1570,1276,0,1267,2059,301,13795,193,328,34,29
2177,159,189,1380,1228,0,1224,1972,347,14069,176,259,28,34
2178,174,168,1337,1257,0,1247,2000,372,14478,186,232,28,28
2179,167,183,1308,1241,0,1183,1937,395,12917,180,183,28,28
2180,137,157,1013,1116,0,1078,1761,406,11485,140,153,23,28
2181,116,113,816,1012,0,1076,1665,403,11896,109,161,18,23
2182,125,140,836,1019,0,1052,1610,403,10494,111,142,2,18
2183,194,230,1267,1340,0,1287,2008,396,11867,216,167,35,2
2184,222,277,1649,1493,0,1460,2288,373,14672,276,234,49,35
2185,206,295,1622,1445,0,1357,2195,337,14213,256,277,46,49
2186,162,212,1349,1257,0,1234,2019,307,13983,186,322,34,46
2187,132,151,1186,1154,0,1151,1894,284,13549,152,357,27,34
2188,107,110,1026,1038,0,1065,1763,265,13154,117,386,19,27
2189,84,83,817,929,0,984,1654,254,12822,87,401,15,19
2190,61,48,662,881,0,938,1607,241,12839,76,433,1,15
2191,42,27,552,774,0,878,1527,239,13328,52,456,7,1
2192,66,48,775,807,0,919,1598,220,13752,59,528,1,7
2193,0,0,646,709,0,836,1498,207,13565,40,561,6,1
2194,50,33,647,673,0,814,1488,201,13352,33,573,0,6
2195,76,75,874,782,0,872,1607,195,13328,54,594,9,0
2196,78,101,973,929,0,949,1711,200,13095,87,566,12,9
2197,104,214,1327,1292,0,1227,2087,217,13848,199,539,29,12
2198,139,290,1626,1561,0,1360,2525,237,14152,304,490,48,29
2199,166,311,1640,1420,0,1318,2316,259,14544,246,443,43,48
2200,151,234,1341,1208,0,1196,1981,301,14414,169,343,31,43
2201,134,157,1113,1102,0,1152,1868,335,13859,136,272,24,31
2202,148,165,1224,1157,0,1220,1935,354,14806,153,261,28,24
2203,126,137,1095,1120,0,1182,1893,379,15020,141,232,25,28
2204,144,149,1152,1210,0,1167,1944,397,13306,170,187,26,25
2205,133,140,1047,1109,0,1142,1789,404,12774,138,172,23,26
2206,139,139,982,1105,0,1157,1792,400,13630,136,188,24,23
2207,178,221,1320,1329,0,1274,2054,389,12900,212,188,35,24
2208,206,318,1541,1451,0,1372,2183,358,12792,259,221,48,35
2209,211,363,1510,1440,0,1373,2183,331,12923,254,259,51,48
2210,180,341,1511,1393,0,1290,2146,309,12388,236,282,47,51
2211,116,163,1078,1051,0,1056,1758,275,11760,120,326,24,47
2212,118,157,1235,1123,0,1116,1826,263,11605,142,343,25,24
2213,115,202,1202,1122,0,1106,1813,255,10968,142,341,27,25
2214,96,102,1103,992,0,1018,1710,247,12065,104,393,15,27
2215,86,70,1013,880,0,919,1628,242,11764,75,395,11,15
2216,65,41,765,681,0,807,1435,248,11639,35,378,6,11
2217,0,0,618,620,0,787,1403,227,11952,25,438,5,6
2218,53,36,663,623,0,789,1407,220,11553,26,443,4,5
2219,74,68,813,709,0,825,1491,193,11364,40,514,6,4
2220,69,92,894,858,0,912,1608,198,11525,70,504,1,6
2221,131,332,1495,1425,0,1339,2264,205,11474,248,482,46,1
2222,134,333,1658,1526,0,1355,2397,228,11667,289,427,48,46
2223,148,298,1506,1336,0,1250,2104,256,11548,215,358,4,48
2224,0,0,1168,1079,0,1105,1774,300,11509,129,275,0,4
2225,0,146,993,1055,0,1076,1734,344,11248,122,210,2,0
2226,111,120,910,1087,0,1096,1759,359,11422,131,196,2,2
2227,110,108,912,1094,0,1093,1769,372,11389,133,182,2,2
2228,110,109,814,1066,0,1027,1689,373,10435,125,166,19,2
2229,116,124,1341,1085,0,1026,1654,374,9413,130,149,19,19
2230,120,127,847,1062,0,1015,1668,364,9005,123,151,19,19
2231,142,185,925,1155,0,1028,1691,354,8323,152,147,26,19
2232,146,230,1087,1270,0,1074,1833,342,7502,191,142,32,26
2233,153,265,1132,1289,0,1124,1863,311,8302,197,187,34,32
2234,158,261,1197,1256,0,1111,1851,291,8702,186,220,34,34
2235,140,219,1229,1183,0,1062,1731,272,7962,161,225,29,34
2236,127,180,1171,1148,0,1072,1683,253,7796,150,246,27,29
2237,97,108,921,871,0,936,1430,249,8429,73,272,13,27
2238,91,98,1008,937,0,988,1543,235,9220,89,322,13,13
2239,68,57,849,839,0,924,1453,235,9349,66,327,9,13
2240,52,36,668,725,0,839,1368,241,9467,43,320,6,9
2241,0,0,641,666,0,826,1349,226,9441,32,348,5,6
2242,58,45,707,716,0,853,1414,208,9725,41,402,5,5
2243,78,87,939,810,0,918,1524,188,10027,60,466,9,5
2244,61,62,886,791,0,890,1489,198,10524,56,460,7,9
2245,64,65,837,752,0,865,1451,213,10625,48,423,6,7
2246,81,125,1005,937,0,1003,1622,213,10449,89,418,13,6
2247,92,157,1191,1088,0,1123,1789,240,10772,131,366,19,13
2248,101,171,1200,1119,0,1146,1823,272,10884,141,307,21,19
2249,96,119,971,1021,0,1110,1724,323,11271,112,236,18,21
2250,101,110,907,979,0,1126,1700,319,12023,100,258,18,18
2251,91,95,802,962,0,1067,1658,351,12093,96,218,16,18
2252,68,58,695,866,0,1008,1573,360,11995,72,205,12,16
2253,76,69,777,924,0,1062,1683,370,12423,86,201,12,12
2254,84,76,818,939,0,1082,1678,364,12515,90,210,14,12
2255,76,63,681,897,0,1042,1605,352,12670,79,226,13,14
2256,61,51,631,823,0,1022,1599,325,13229,62,276,11,13
2257,52,46,641,828,0,1024,1601,291,13919,63,351,11,11
2258,59,52,683,828,0,1048,1618,269,13898,63,397,11,11
2259,89,84,1013,1022,0,1153,1806,261,14039,112,422,18,11
2260,113,130,1151,1077,0,1195,1860,255,14095,128,438,23,18
2261,112,147,1134,1091,0,1245,1870,249,14135,132,456,26,23
2262,89,126,945,946,0,1086,1729,252,14262,92,452,2,26
2263,53,47,734,804,0,972,1620,254,14570,58,455,1,2
2264,36,24,554,677,0,880,1500,262,14599,34,436,6,1
2265,0,0,612,719,0,906,1561,243,14476,41,482,6,6
2266,39,25,564,658,0,879,1511,244,14499,31,483,5,6
2267,33,21,512,597,0,842,1444,233,14346,22,510,4,5
2268,37,25,410,543,0,797,1347,216,12259,15,481,4,4
2269,36,25,392,526,0,796,1322,214,12005,13,478,4,4
2270,42,30,377,520,0,767,1287,205,11152,12,468,4,4
2271,52,42,389,562,0,784,1286,208,9882,17,407,5,4
2272,60,52,432,622,0,811,1307,223,9371,25,353,6,5
2273,74,62,502,620,0,838,1325,217,9842,25,383,7,6
2274,65,67,469,632,0,821,1302,244,8921,27,296,7,7
2275,52,47,427,579,0,793,1303,234,9910,19,349,6,7
2276,40,35,406,567,0,794,1306,235,10019,18,352,5,6
2277,49,45,430,614,0,821,1350,224,10400,24,390,6,5
2278,56,53,453,628,0,849,1379,220,10865,26,417,8,6
2279,59,57,470,651,0,852,1387,217,10949,30,427,8,8
2280,68,71,480,645,0,847,1364,207,10470,29,434,1,8
2281,72,67,472,682,0,849,1378,203,10045,35,426,1,1
2282,78,75,521,687,0,865,1388,203,10392,36,441,1,1
2283,71,65,520,689,0,848,1403,201,10538,36,452,9,1
2284,54,45,440,606,0,807,1337,198,10424,23,457,7,9
2285,57,46,446,627,0,814,1351,196,10244,26,453,8,7
2286,45,33,417,582,0,785,1311,194,10242,20,459,7,8
2287,30,19,381,515,0,748,1261,197,10172,12,448,5,7
2288,16,9,350,461,0,716,1235,195,10363,7,463,3,5
2289,0,0,334,437,0,708,1227,190,10630,5,490,3,3
2290,18,12,346,448,0,724,1256,191,11090,5,507,0,3
2291,28,21,380,477,0,748,1301,191,11545,8,527,3,0
2292,62,66,563,683,0,888,1483,203,11596,35,493,7,3
2293,92,137,779,858,0,973,1584,211,11389,70,462,15,7
2294,96,151,842,927,0,993,1665,215,11290,87,445,18,15
2295,87,115,692,825,0,929,1561,224,11637,63,436,14,18
2296,84,118,779,858,0,962,1613,248,12039,70,391,15,14
2297,73,95,633,786,0,906,1538,239,12335,55,421,12,15
2298,72,86,616,776,0,915,1544,255,12328,53,383,12,12
2299,68,85,606,787,0,928,1585,254,12534,55,392,13,12
2300,62,66,526,698,0,855,1449,256,12006,38,370,1,13
2301,70,74,588,783,0,920,1550,245,11669,54,384,14,1
2302,83,108,674,842,0,917,1563,239,11639,67,399,16,14
2303,92,150,885,1057,0,1072,1820,242,11665,122,392,27,16
2304,103,157,879,985,0,1000,1726,235,11759,102,412,23,27
2305,82,93,703,845,0,914,1583,223,11973,67,449,15,23
2306,74,76,637,799,0,888,1531,217,11917,57,465,14,15
2307,67,57,561,718,0,851,1471,220,11699,41,449,1,14
2308,74,64,612,749,0,870,1487,222,11654,47,441,11,1
2309,72,59,621,773,0,883,1514,218,11763,52,456,12,11
2310,79,68,702,767,0,886,1532,216,11742,51,460,12,12
2311,43,31,559,637,0,792,1400,216,11715,28,458,7,12
2312,33,21,435,535,0,754,1335,207,11680,14,483,5,7
2313,0,0,441,503,0,732,1321,210,11546,10,471,4,5
2314,38,24,527,586,0,770,1392,208,11800,20,485,4,4
2315,51,38,720,654,0,797,1450,208,11994,30,494,5,4
2316,69,92,937,877,0,915,1651,199,11911,75,518,1,5
2317,116,311,1482,1423,0,1287,2319,209,12049,247,493,44,1
2318,119,260,1489,1424,0,1195,2244,237,11508,248,399,4,44
2319,96,181,1015,1009,0,1003,1710,253,11421,109,358,24,4
2320,109,177,1004,1046,0,1037,1763,288,11349,119,291,21,24
2321,115,180,1129,1181,0,1114,1928,303,11399,160,269,27,21
2322,118,174,1068,1171,0,1085,1863,328,11380,157,233,28,27
2323,118,140,924,1087,0,1024,1745,339,11135,131,214,23,28
2324,112,122,861,1057,0,1017,1698,353,11036,122,196,2,23
2325,140,189,981,1173,0,1053,1808,340,10898,158,208,26,2
2326,137,169,1043,1198,0,1065,1852,353,10572,166,188,27,26
2327,143,172,1124,1250,0,1136,1940,326,11688,184,241,31,27
2328,148,154,1004,1202,0,1100,1856,308,12507,167,287,31,31
2329,158,192,1190,1319,0,1143,2001,287,12099,208,312,36,31
2330,127,160,1072,1157,0,1083,1884,268,12201,153,351,29,36
2331,109,110,925,1034,0,1009,1763,253,12524,115,394,22,29
2332,101,97,862,983,0,969,1680,239,11966,101,409,2,22
2333,114,124,969,993,0,1029,1728,230,12354,104,444,21,2
2334,104,108,932,956,0,1064,1770,222,14237,94,539,19,21
2335,81,61,794,853,0,986,1645,209,14659,69,598,14,19
2336,51,34,599,709,0,872,1522,213,14570,40,581,8,14
2337,0,0,614,654,0,840,1489,208,14189,30,584,6,8
2338,40,24,625,626,0,812,1471,203,13878,26,589,6,6
2339,34,27,595,612,0,810,1462,213,13682,24,545,5,6
2340,61,70,886,849,0,936,1640,206,13753,68,574,1,5
2341,95,176,1257,1265,0,1244,2084,213,14226,189,569,27,1
2342,142,310,1561,1556,0,1440,2530,229,14442,302,524,5,27
2343,128,221,1191,1145,0,1180,1929,241,13802,149,465,33,5
2344,115,168,1061,1058,0,1126,1879,271,13705,122,388,24,33
2345,84,109,751,910,0,1005,1670,284,13140,83,344,17,24
2346,85,102,733,940,0,1032,1703,301,12958,90,309,17,17
2347,110,129,906,1106,0,1087,1839,327,12547,137,258,24,17
2348,107,117,902,1119,0,1090,1811,324,12271,141,257,22,24
2349,107,112,836,1050,0,1072,1748,336,12472,120,244,22,22
2350,113,122,863,1057,0,1101,1772,330,12877,122,260,23,22
2351,107,114,824,1086,0,1111,1802,332,11855,131,237,26,23
2352,106,111,842,1070,0,1048,1737,313,11415,126,254,23,26
2353,125,158,1132,1249,0,1197,1986,283,11968,183,317,33,23
2354,139,202,1175,1217,0,1173,1930,265,11981,172,350,35,33
2355,117,166,1111,1079,0,1075,1798,244,12079,129,400,25,35
2356,107,143,1125,1106,0,1067,1840,233,12251,137,434,25,25
2357,98,122,1077,1099,0,1060,1838,225,12226,134,453,24,25
2358,97,113,1087,1099,0,1081,1854,218,12325,135,478,25,24
2359,95,109,1014,975,0,1017,1722,209,12446,99,510,21,25
2360,68,53,801,734,0,836,1501,208,12572,44,517,1,21
2361,0,0,802,727,0,831,1522,193,12661,43,571,8,1
2362,51,32,753,668,0,804,1479,188,12581,33,586,0,8
2363,44,35,696,677,0,798,1473,202,12569,34,538,5,0
2364,77,123,996,951,0,966,1735,183,12635,93,608,13,5
2365,100,254,1513,1388,0,1277,2241,202,12777,234,545,36,13
2366,125,300,1598,1496,0,1335,2385,219,12957,277,499,48,36
2367,154,281,1690,1353,0,1297,2128,252,13548,221,430,37,48
2368,125,169,1053,979,0,1041,1705,280,13603,100,366,19,37
2369,117,152,931,936,0,1027,1696,271,13548,89,383,17,19
2370,105,127,865,969,0,1037,1728,274,13319,98,370,19,17
2371,103,118,818,954,0,1014,1697,294,13244,94,329,18,19
2372,106,120,802,971,0,1007,1682,313,12885,98,287,17,18
2373,107,125,778,958,0,998,1657,315,13058,95,287,18,17
2374,102,117,767,958,0,1014,1684,309,13306,95,303,17,18
2375,124,166,1000,1160,0,1157,1936,314,13689,154,303,28,17
2376,133,180,1143,1281,0,1225,2082,307,13686,194,314,36,28
2377,125,172,1009,1194,0,1131,1907,290,13169,165,334,33,36
2378,124,160,1076,1126,0,1111,1883,273,13420,143,375,29,33
2379,97,103,830,909,0,976,1675,258,13389,82,409,17,29
2380,94,87,853,929,0,1016,1724,252,13580,87,430,17,17
2381,120,147,1310,1156,0,1177,1983,246,13940,152,458,28,17
2382,105,120,1119,999,0,1013,1751,240,13914,106,473,18,28
2383,81,63,918,813,0,886,1592,235,13777,60,483,1,18
2384,43,30,609,658,0,791,1467,240,13467,31,458,5,1
2385,0,0,516,618,0,762,1431,222,13405,25,507,4,5
2386,32,19,510,568,0,740,1404,228,13184,18,481,3,4
2387,36,27,554,628,0,775,1437,219,13002,26,501,4,3
2388,59,65,760,833,0,872,1598,204,12800,65,541,8,4
2389,92,169,1170,1134,0,1123,1922,208,12758,145,526,22,8
2390,121,244,1545,1522,0,1306,2450,228,13156,288,479,44,22
2391,151,274,1508,1332,0,1237,2157,252,13552,213,429,37,44
2392,142,202,1292,1146,0,1143,1917,293,13970,149,348,25,37
2393,141,186,1287,1168,0,1170,1949,333,14013,156,278,25,25
2394,129,153,1042,1128,0,1116,1856,349,13630,143,249,23,25
2395,106,112,817,1069,0,1054,1766,361,13324,126,227,2,23
2396,125,117,847,1097,0,1083,1810,376,13478,134,211,2,2
2397,126,109,806,1069,0,1078,1780,373,13761,126,219,21,2
2398,147,133,896,1143,0,1104,1840,372,13514,148,216,24,21
2399,180,185,1069,1257,0,1170,1956,356,13410,186,234,31,24
2400,164,167,945,1201,0,1091,1834,331,12087,167,243,29,31
2401,180,218,1168,1318,0,1216,2043,305,12635,208,295,35,29
2402,153,171,1065,1179,0,1125,1921,287,13834,160,358,29,35
2403,105,78,672,881,0,971,1635,266,14452,76,422,15,29
2404,98,84,842,984,0,1062,1796,252,14733,102,466,17,15
2405,107,110,1123,1109,0,1140,1892,247,14649,138,477,22,17
2406,87,87,1007,992,0,1038,1731,244,14301,104,474,16,22
2407,80,58,855,836,0,935,1604,233,14135,65,499,1,16
2408,62,39,689,729,0,861,1528,238,13783,43,473,6,1
2409,0,0,622,678,0,839,1478,229,13808,34,502,6,6
2410,54,38,658,703,0,850,1511,212,13689,39,550,6,6
2411,56,41,628,651,0,817,1472,217,13500,30,526,5,6
2412,62,47,659,667,0,825,1475,228,13424,32,489,5,5
2413,72,72,799,792,0,921,1595,235,13611,56,476,9,5
2414,86,100,964,945,0,1031,1697,246,13661,91,449,14,9
2415,99,104,910,967,0,1092,1774,270,14020,97,399,16,14
2416,98,109,999,923,0,1095,1736,293,14411,86,359,16,16
2417,102,103,853,964,0,1097,1743,312,14517,96,324,17,16
2418,84,75,752,972,0,1101,1714,344,14230,98,266,17,17
2419,83,72,778,991,0,1060,1718,361,13004,103,221,15,17
2420,68,56,0,0,0,0,0,0,0,0,0,12,15
2421,63,51,0,0,0,0,0,0,0,0,0,12,12
2422,65,52,0,0,0,0,0,0,0,0,0,11,12
2423,63,46,0,0,0,0,0,0,0,0,0,1,11
2424,56,44,0,0,0,0,0,0,0,0,0,11,1
2425,77,72,0,0,0,0,0,0,0,0,0,16,11
2426,91,88,0,0,0,0,0,0,0,0,0,17,16
2427,70,56,0,0,0,0,0,0,0,0,0,14,17
2428,95,82,0,0,0,0,0,0,0,0,0,17,14
2429,113,125,0,0,0,0,0,0,0,0,0,24,17
2430,109,144,0,0,0,0,0,0,0,0,0,23,24
2431,65,54,0,0,0,0,0,0,0,0,0,12,23
2432,60,48,0,0,0,0,0,0,0,0,0,1,12
2433,0,0,0,0,0,0,0,0,0,0,0,14,1
2434,62,41,0,0,0,0,0,0,0,0,0,0,14
2435,60,40,0,0,0,0,0,0,0,0,0,1,0
2436,65,48,0,0,0,0,0,0,0,0,0,9,1
2437,55,44,0,0,0,0,0,0,0,0,0,8,9
2438,66,59,0,0,0,0,0,0,0,0,0,1,8
2439,67,59,0,0,0,0,0,0,0,0,0,12,1
2440,64,53,0,0,0,0,0,0,0,0,0,12,12
2441,59,42,0,0,0,0,0,0,0,0,0,1,12
2442,59,43,0,0,0,0,0,0,0,0,0,1,1
2443,36,23,0,0,0,0,0,0,0,0,0,6,1
2444,35,22,0,0,0,0,0,0,0,0,0,7,6
2445,54,37,0,0,0,0,0,0,0,0,0,8,7
2446,71,53,0,0,0,0,0,0,0,0,0,11,8
2447,86,68,0,0,0,0,0,0,0,0,0,14,11
2448,114,125,0,0,0,0,0,0,0,0,0,28,14
2449,105,96,0,0,0,0,0,0,0,0,0,25,28
2450,87,75,0,0,0,0,0,0,0,0,0,16,25
2451,85,74,0,0,0,0,0,0,0,0,0,14,16
2452,91,92,0,0,0,0,0,0,0,0,0,23,14
2453,108,136,0,0,0,0,0,0,0,0,0,42,23
2454,99,119,0,0,0,0,0,0,0,0,0,3,42
2455,83,76,0,0,0,0,0,0,0,0,0,22,3
2456,36,21,0,0,0,0,0,0,0,0,0,6,22
2457,0,0,0,0,0,0,0,0,0,0,0,3,6
2458,24,15,466,544,0,732,1367,189,11895,15,552,3,3
2459,43,52,609,681,0,809,1463,182,11930,35,576,5,3
2460,64,85,863,911,0,934,1639,186,11865,83,560,13,5
2461,91,177,1203,1220,0,1132,1910,208,11702,173,480,25,13
2462,109,232,1412,1386,0,1221,2138,233,10919,233,386,37,25
2463,110,201,1069,1111,0,1024,1753,251,10170,138,324,25,37
2464,111,134,817,987,0,938,1597,278,9473,102,258,18,25
2465,106,104,649,897,0,869,1480,296,8548,79,210,15,18
2466,104,89,598,930,0,846,1467,302,7613,88,180,15,15
2467,76,66,540,868,0,838,1454,301,7747,72,185,12,15
2468,84,85,601,912,0,875,1504,295,7872,83,194,14,12
2469,102,105,668,961,0,907,1564,311,8079,96,182,16,14
2470,102,99,647,939,0,889,1492,303,8103,90,190,16,16
2471,124,132,816,1064,0,969,1645,301,8083,124,193,22,16
2472,147,186,963,1157,0,1051,1787,286,8590,153,223,3,22
2473,138,174,1010,1181,0,1043,1813,261,9407,161,283,3,3
2474,126,149,967,1121,0,1043,1793,245,10807,141,357,27,3
2475,112,114,904,1027,0,1007,1737,231,11582,114,415,21,27
2476,95,92,852,959,0,966,1686,218,11913,95,463,16,21
2477,80,75,744,875,0,920,1594,209,11945,74,489,13,16
2478,79,74,760,831,0,889,1570,205,11903,64,499,11,13
2479,49,35,613,715,0,825,1462,200,11794,41,509,7,11
2480,36,22,531,580,0,758,1374,221,11665,19,443,4,7
2481,0,0,493,533,0,735,1350,210,11666,14,475,2,4
2482,40,24,509,522,0,719,1343,198,11444,12,503,2,2
2483,37,30,560,596,0,757,1381,190,11489,22,528,3,2
2484,67,93,826,831,0,890,1594,178,11375,64,565,9,3
2485,106,332,1334,1255,0,1181,2002,182,11529,185,558,31,9
2486,134,387,1660,1556,0,1332,2394,206,11448,302,477,5,31
2487,123,267,1362,1124,0,1128,1832,228,11496,142,419,28,5
2488,136,269,1316,1126,0,1128,1856,271,11147,143,317,28,28
2489,109,193,1089,1069,0,1064,1766,304,11310,126,264,21,28
2490,144,239,1129,1240,0,1139,1940,311,11647,180,262,31,21
2491,154,232,1120,1214,0,1121,1912,314,11444,171,253,3,31
2492,126,152,916,1083,0,1032,1772,308,11680,130,267,21,3
2493,98,115,812,1022,0,1040,1747,318,11868,112,256,17,21
2494,120,169,959,1105,0,1076,1782,335,11649,136,229,22,17
2495,145,226,1189,1310,0,1177,2011,331,11673,205,235,35,22
2496,139,218,1199,1303,0,1196,2017,317,11883,202,259,36,35
2497,148,245,1283,1381,0,1204,2085,290,12013,231,304,41,36
2498,139,236,1291,1304,0,1166,2016,274,12095,203,336,4,41
2499,93,104,949,949,0,959,1640,252,11528,93,364,18,4
2500,96,104,1018,997,0,1004,1726,240,11662,105,396,17,18
2501,104,144,1122,1105,0,1050,1807,238,11558,136,396,24,17
2502,83,79,968,900,0,965,1631,229,11974,80,436,12,24
2503,66,51,806,744,0,849,1496,228,12020,46,439,8,12
2504,55,38,714,666,0,809,1455,218,12189,32,473,5,8
2505,0,0,644,609,0,777,1405,217,12135,24,473,3,5
2506,37,24,606,591,0,768,1402,208,12207,21,503,0,3
2507,40,30,606,597,0,768,1396,217,12031,22,468,4,0
2508,51,73,819,842,0,917,1656,203,12367,67,523,1,4
2509,117,305,1462,1380,0,1252,2210,205,12450,231,523,38,1
2510,110,295,1478,1268,0,1224,2046,217,12673,190,496,32,38
2511,136,331,1598,1300,0,1277,2090,240,12677,201,431,35,32
2512,152,304,1449,1192,0,1149,1944,285,12144,164,317,32,35
2513,119,210,1221,1082,0,1091,1790,322,11890,130,251,23,32
2514,106,163,1023,1087,0,1053,1762,349,11279,131,205,22,23
2515,101,132,910,1042,0,1023,1711,354,11222,118,199,21,22
2516,110,126,913,1075,0,1085,1786,344,12050,127,225,19,21
2517,124,150,1035,1120,0,1116,1854,348,12488,141,228,24,19
2518,137,171,1085,1131,0,1111,1825,343,11907,144,224,25,24
2519,159,234,1278,1316,0,1210,2030,325,12165,207,253,36,25
2520,152,251,1383,1339,0,1250,2075,313,12234,216,273,39,36
2521,166,294,1473,1408,0,1297,2134,302,12224,242,290,44,39
2522,163,300,1507,1345,0,1313,2118,285,12775,218,333,48,44
2523,121,159,1215,1084,0,1146,1829,273,12606,130,353,25,48
2524,125,176,1242,1152,0,1199,1897,261,12575,151,378,28,25
2525,120,192,1356,1197,0,1274,2023,247,14400,166,471,32,28
2526,103,152,1195,1072,0,1243,1978,236,17193,127,598,26,32
2527,64,63,899,923,0,1054,1793,233,17060,86,605,15,26
2528,44,35,726,778,0,962,1645,233,16753,53,594,1,15
2529,0,0,743,690,0,915,1570,229,15902,36,577,8,1
2530,35,21,684,639,0,871,1528,237,15460,28,535,6,8
2531,46,41,779,658,0,877,1530,212,15092,31,609,6,6
2532,54,48,801,696,0,893,1548,221,14800,37,562,7,6
2533,68,102,983,851,0,1030,1700,219,14742,69,570,12,7
2534,77,111,989,926,0,1059,1750,247,14061,86,459,15,12
2535,74,93,875,860,0,1020,1649,270,14286,71,408,13,15
2536,92,118,807,840,0,1045,1656,291,14833,66,374,16,13
2537,83,93,727,866,0,1029,1651,311,14351,72,324,15,16
2538,58,56,549,763,0,959,1561,319,14125,50,303,12,15
2539,55,51,570,798,0,975,1576,328,14120,57,289,11,12
2540,61,52,596,813,0,988,1596,334,14119,60,278,12,11
2541,65,59,585,818,0,971,1565,353,13331,61,237,13,12
2542,74,62,637,899,0,999,1629,358,12915,80,224,14,13
2543,89,85,664,889,0,989,1602,353,11664,78,208,16,14
2544,103,109,797,1020,0,1075,1732,333,12085,111,239,21,16
2545,128,168,1046,1177,0,1190,1934,303,13044,159,308,3,21
2546,122,166,1058,1108,0,1172,1878,283,13084,137,345,28,3
2547,125,149,1214,1340,0,1256,2176,271,13758,216,389,38,28
2548,119,118,1056,1203,0,1190,1967,254,13805,168,432,32,38
2549,126,160,1280,1310,0,1249,2114,246,13767,205,453,41,32
2550,100,124,1045,1120,0,1072,1838,237,13346,141,460,26,41
2551,94,95,1039,1011,0,1035,1752,230,13322,109,481,2,26
2552,52,34,640,690,0,839,1457,248,13366,36,434,9,2
2553,0,0,705,671,0,833,1482,231,13208,33,474,7,9
2554,64,45,662,616,0,804,1427,217,12917,24,502,6,7
2555,46,35,579,651,0,811,1442,219,13138,30,507,6,6
